Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
11.00016,S,11.00016,0.956106,0.003775726,0.4883339,0.000584731,0,60.14109,68.36619,0.08175535,82.59066,100.7193,2.938195,-68.71503537,-68.67751,-2.270618,1055.715709,1052.19,64.20325,85.31987,86.50822,14356.05,740.8799
11.10016,S,11.10016,0.9502829,0.003970379,0.4849315,0.000611405,0,60.14109,66.77223,0.08407819,82.59066,100.5331,2.908021,-67.86241258,-67.82588,-2.226442,1048.900196,1045.37,63.97863,85.30187,86.49776,14460.9,747.2889
11.20016,S,11.20016,0.9445295,0.004189318,0.4815698,0.000641045,0,60.14109,65.22411,0.08671208,82.59066,100.3492,2.878209,-67.03430664,-66.99873,-2.183677,1042.167865,1038.633,63.75834,85.2838,86.48721,14565.06,753.6757
11.30016,S,11.30016,0.9388435,0.004387121,0.4782474,0.000668276,0,60.14109,63.71998,0.0889251,82.59066,100.1674,2.84875,-66.22975377,-66.19511,-2.141891,1035.516715,1031.977,63.54229,85.2656,86.47655,14668.56,760.0408
11.40017,S,11.40017,0.9332228,0.004556831,0.4749632,0.000691084,0,60.14109,62.25821,0.09047236,82.59066,99.98781,2.819635,-65.44784855,-65.41412,-2.100901,1028.944743,1025.4,63.33036,85.24728,86.46581,14771.39,766.3845
11.50017,S,11.50017,0.9276668,0.004706945,0.4717169,0.000710003,0,60.14109,60.83747,0.09145363,82.59066,99.81025,2.790857,-64.68792208,-64.65509,-2.060728,1022.449947,1018.9,63.12246,85.22883,86.45496,14873.57,772.707
11.60017,S,11.60017,0.922174,0.004848693,0.4660703,0.000728968,0,60.14109,59.14695,0.09239435,82.59066,99.63473,2.76241,-63.78374096,-63.75202,-2.011357,1016.034344,1012.479,62.91887,85.21027,86.44402,14975.11,779.0091
11.70017,S,11.70017,0.9167634,0.004960341,0.4596094,0.000741519,0,60.14109,57.40094,0.09249382,82.59066,99.46185,2.734391,-62.84992029,-62.81937,-1.959396,1009.714966,1006.154,62.72068,85.19158,86.43296,15076.01,785.291
11.80017,S,11.80017,0.911427,0.005062636,0.454996,0.000753321,0,60.14109,55.92897,0.09248538,82.59066,99.29135,2.706757,-62.06263932,-62.03305,-1.916222,1003.482484,999.9157,62.52718,85.17281,86.42181,15176.28,791.5533
11.90018,S,11.90018,0.9061518,0.005170303,0.4521521,0.000764481,0,60.14109,54.70813,0.0923847,82.59066,99.12283,2.679443,-61.40965921,-61.38084,-1.88115,997.3222828,993.7495,62.33756,85.15393,86.41056,15275.93,797.7966
12.00018,S,12.00018,0.9009249,0.005276559,0.4510178,0.000775912,0,60.14109,53.71872,0.09230211,82.59066,98.95584,2.652379,-60.88042625,-60.8522,-1.85366,991.2203441,987.6414,62.15102,85.13492,86.39919,15374.97,804.021
12.10018,S,12.10018,0.8957394,0.005361823,0.4497247,0.00078881,0,60.14109,52.73078,0.09237588,82.59066,98.9263,2.647592,-60.35199426,-60.32436,-1.826144,985.1699566,981.5847,61.96714,85.11575,86.38773,15473.4,810.2267
12.20018,S,12.20018,0.8905969,0.005411536,0.4481957,0.000796324,0,60.14109,51.73603,0.09180912,82.59066,98.9263,2.647592,-59.81992423,-59.7929,-1.7979,979.1732277,975.5815,61.78609,85.09642,86.37615,15571.23,816.4142
12.30019,S,12.30019,0.8854972,0.005448944,0.4466794,0.000801935,0,60.14109,50.76351,0.09102624,82.59066,98.9263,2.647592,-59.29976562,-59.27334,-1.770132,973.2290591,969.6307,61.60784,85.07693,86.36446,15668.46,822.584
12.40019,S,12.40019,0.880439,0.005496413,0.4451754,0.000809012,0,60.14109,49.81261,0.09041402,82.59066,98.9263,2.647592,-58.79116417,-58.76532,-1.743029,967.3364512,963.7313,61.43235,85.05731,86.35265,15765.1,828.736
12.50019,S,12.50019,0.875422,0.005572852,0.4436838,0.000820374,0,60.14109,48.88268,0.09027507,82.59066,98.9263,2.647592,-58.29376428,-58.26848,-1.716739,961.4944985,957.8824,61.25951,85.03759,86.34074,15861.15,834.8705
12.60019,S,12.60019,0.870444,0.005669529,0.4422037,0.000833676,0,60.14109,47.97305,0.09033336,82.59066,98.9263,2.647592,-57.80723089,-57.78249,-1.691092,955.7012026,952.082,61.08925,85.01774,86.32871,15956.62,840.988
12.7002,S,12.7002,0.8655053,0.005769911,0.4407353,0.000849522,0,60.14109,47.08328,0.09064423,82.59066,98.9263,2.647592,-57.33131459,-57.3071,-1.66611,949.9564603,946.33,60.92152,84.99776,86.31657,16051.51,847.0884
12.8002,S,12.8002,0.8606046,0.005863993,0.4392783,0.000863449,0,60.14109,46.21271,0.09072693,82.59066,98.9263,2.647592,-56.8656773,-56.84198,-1.641513,944.2588716,940.625,60.75626,84.97762,86.30432,16145.83,853.1723
12.9002,S,12.9002,0.855741,0.005941645,0.4378322,0.000874797,0,60.14109,45.36082,0.09052306,82.59066,98.9263,2.647592,-56.41002805,-56.38684,-1.617263,938.6073388,934.9659,60.59344,84.95732,86.29195,16239.58,859.2398
13.0002,S,13.0002,0.8509138,0.00601007,0.436397,0.000885867,0,60.14109,44.52712,0.09027991,82.59066,98.9263,2.647592,-55.96412014,-55.94143,-1.593472,933.0010608,929.3519,60.43301,84.93687,86.27946,16332.77,865.2911
13.1002,S,13.1002,0.8461221,0.006081658,0.4349724,0.000896309,0,60.14109,43.71113,0.08996402,82.59066,98.9263,2.647592,-55.5276829,-55.50548,-1.570114,927.4390412,923.782,60.27496,84.91626,86.26685,16425.4,871.3265
13.20021,S,13.20021,0.841365,0.006158389,0.4335581,0.000907478,0,60.14109,42.9123,0.08971243,82.59066,98.9263,2.647592,-55.10042804,-55.0787,-1.547248,921.9199796,918.2549,60.11922,84.8955,86.25412,16517.47,877.3461
13.30021,S,13.30021,0.8366418,0.006246345,0.4321539,0.000920449,0,60.14109,42.13021,0.08962674,82.59066,98.9263,2.647592,-54.68212677,-54.66086,-1.524917,916.4432733,912.77,59.96573,84.8746,86.24127,16609,883.3505
13.40021,S,13.40021,0.8319518,0.006349654,0.4307595,0.000935401,0,60.14109,41.36436,0.08971662,82.59066,98.9263,2.647592,-54.2724988,-54.25168,-1.503111,911.0078233,907.3262,59.81444,84.85355,86.22829,16699.97,889.3395
13.50021,S,13.50021,0.8272946,0.006444654,0.429375,0.0009504,0,60.14109,40.61438,0.08979124,82.59066,98.9263,2.647592,-53.87137099,-53.85099,-1.481718,905.613326,901.9232,59.6653,84.83235,86.2152,16790.41,895.3135
13.60022,S,13.60022,0.8226692,0.006539675,0.4279999,0.000964067,0,60.14109,39.87984,0.0897227,82.59066,98.9263,2.647592,-53.47851114,-53.45856,-1.460656,900.2584872,896.5597,59.5183,84.81098,86.20198,16880.31,901.2727
13.70022,S,13.70022,0.8180748,0.006642147,0.426634,0.000978979,0,60.14109,39.1603,0.08975311,82.59066,98.9263,2.647592,-53.09366268,-53.07413,-1.440049,894.9425061,891.2349,59.37339,84.78945,86.18864,16969.67,907.2173
13.80022,S,13.80022,0.8135111,0.006730145,0.4252773,0.00099271,0,60.14109,38.4554,0.08965905,82.59066,98.9263,2.647592,-52.71665197,-52.69753,-1.419763,889.6648781,885.9483,59.23049,84.76775,86.17516,17058.5,913.1475
13.90022,S,13.90022,0.8089769,0.00682369,0.4239293,0.001006182,0,60.14109,37.76476,0.08952761,82.59066,98.9263,2.647592,-52.34727009,-52.32855,-1.399836,884.4243077,880.6986,59.08959,84.74587,86.16155,17146.81,919.0635
14.00023,S,14.00023,0.8044722,0.006910848,0.4225901,0.001019683,0,60.14109,37.08801,0.08938549,82.59066,98.9263,2.647592,-51.98532724,-51.967,-1.380275,879.2206974,875.4857,58.95069,84.72382,86.14781,17234.59,924.9655
14.10023,S,14.10023,0.7999962,0.007007334,0.4212606,0.001033589,0,60.14109,36.42485,0.08926534,82.59066,98.9263,2.647592,-51.63064355,-51.6127,-1.361085,874.052945,870.3085,58.81372,84.70161,86.13394,17321.85,930.8537
14.20023,S,14.20023,0.795546,0.007106722,0.4211815,0.001048501,0,60.14109,35.88055,0.08921679,82.59066,98.9263,2.647592,-51.33950036,-51.32185,-1.346109,868.9173464,865.1633,58.67845,84.67922,86.11993,17408.6,936.7283
14.30023,S,14.30023,0.7911181,0.007227639,0.4211029,0.001065607,0,60.14109,35.34488,0.08933536,82.59066,98.9263,2.647592,-51.05296455,-51.0356,-1.331436,863.8107932,860.047,58.54464,84.65667,86.1058,17494.84,942.5894
14.40023,S,14.40023,0.7867121,0.007347468,0.4210247,0.001083602,0,60.14109,34.81766,0.08950546,82.59066,98.9263,2.647592,-50.77095454,-50.75387,-1.317006,858.7325899,854.9589,58.41229,84.63393,86.09153,17580.56,948.4373
14.50024,S,14.50024,0.7823278,0.007472761,0.4209469,0.001102407,0,60.14109,34.29874,0.08971818,82.59066,98.9263,2.647592,-50.49337991,-50.47657,-1.302803,853.6826341,849.8989,58.28136,84.611,86.07712,17665.78,954.272
14.60024,S,14.60024,0.7779649,0.007595098,0.4208695,0.001120513,0,60.14109,33.78797,0.08985019,82.59066,98.9263,2.647592,-50.22016893,-50.20363,-1.28876,848.6603301,844.8664,58.15186,84.58787,86.06256,17750.49,960.0936
14.70024,S,14.70024,0.7736229,0.007702456,0.4207925,0.001136539,0,60.14109,33.28516,0.08979537,82.59066,98.9263,2.647592,-49.9512201,-49.93495,-1.274817,843.6651777,839.8609,58.02375,84.56453,86.04787,17834.7,965.9024
14.80024,S,14.80024,0.7693013,0.007814622,0.4207158,0.001153121,0,60.14109,32.79016,0.08976692,82.59066,98.9263,2.647592,-49.68644629,-49.67044,-1.261085,838.6965816,834.8818,57.89704,84.54099,86.03303,17918.41,971.6984
14.90025,S,14.90025,0.7650001,0.007922489,0.4206395,0.001169086,0,60.14109,32.30284,0.08967339,82.59066,98.9263,2.647592,-49.42579612,-49.41005,-1.24751,833.7544383,829.929,57.77168,84.51725,86.01804,18001.63,977.4818
15.00025,S,15.00025,0.7607188,0.008030745,0.4205636,0.001185106,0,60.14109,31.82306,0.08956815,82.59066,98.9263,2.647592,-49.16916022,-49.15367,-1.234116,828.8383503,825.0021,57.64766,84.49331,86.00291,18084.35,983.2527
15.10025,S,15.10025,0.7564573,0.008148472,0.420488,0.001202445,0,60.14109,31.35067,0.08954563,82.59066,98.9263,2.647592,-48.91648981,-48.90125,-1.220952,823.9479197,820.1007,57.52497,84.46916,85.98763,18166.58,989.0114
15.20025,S,15.20025,0.7522149,0.008280892,0.4204128,0.001221954,0,60.14109,30.8855,0.08966418,82.59066,98.9263,2.647592,-48.66766556,-48.65267,-1.208045,819.0824485,815.2241,57.40359,84.44482,85.97219,18248.32,994.7578
15.30025,S,15.30025,0.7479918,0.008413359,0.420338,0.001241282,0,60.14109,30.42744,0.08974747,82.59066,98.9263,2.647592,-48.42266492,-48.40791,-1.195294,814.2420347,810.3724,57.28349,84.42027,85.95661,18329.57,1000.492
15.40026,S,15.40026,0.7437874,0.008556141,0.4202634,0.001262312,0,60.14109,29.97638,0.08993086,82.59066,98.9263,2.647592,-48.18138974,-48.16687,-1.182773,809.4259802,805.5449,57.16464,84.39551,85.94087,18410.35,1006.214
15.50026,S,15.50026,0.7396011,0.008695003,0.4201892,0.001282517,0,60.14109,29.53212,0.090032,82.59066,98.9263,2.647592,-47.94375741,-47.92947,-1.170376,804.6338894,800.7412,57.04705,84.37052,85.92497,18490.64,1011.925
15.60026,S,15.60026,0.7354333,0.008824188,0.4201154,0.001302372,0,60.14109,29.09458,0.09008699,82.59066,98.9263,2.647592,-47.70971847,-47.69566,-1.158125,799.8656625,795.9612,56.93071,84.3453,85.90892,18570.45,1017.624
15.70026,S,15.70026,0.7312831,0.008966499,0.4200419,0.001323092,0,60.14109,28.66362,0.09018021,82.59066,98.9263,2.647592,-47.47919383,-47.46536,-1.146057,795.1204985,791.2041,56.81555,84.31987,85.8927,18649.78,1023.311
15.80027,S,15.80027,0.7271504,0.009098078,0.4199687,0.001342174,0,60.14109,28.23913,0.09014167,82.59066,98.9263,2.647592,-47.25215128,-47.23854,-1.134081,790.3985004,786.47,56.7016,84.2942,85.87632,18728.64,1028.987
15.90027,S,15.90027,0.723035,0.00923627,0.4198958,0.00136324,0,60.14109,27.82099,0.09021635,82.59066,98.9263,2.647592,-47.02848389,-47.01509,-1.122323,785.6991712,781.7584,56.58884,84.26831,85.85977,18807.03,1034.651
16.00027,S,16.00027,0.7189372,0.009375458,0.4198232,0.001383341,0,60.14109,27.40911,0.09020671,82.59066,98.9263,2.647592,-46.80817905,-46.795,-1.110676,781.0224092,777.0692,56.47724,84.24219,85.84306,18884.95,1040.305
16.10027,S,16.10027,0.7148557,0.009527729,0.4197509,0.001405261,0,60.14109,27.00333,0.09029488,82.59066,98.9263,2.647592,-46.59112901,-46.57816,-1.099233,776.3675172,772.4017,56.36678,84.21584,85.82618,18962.4,1045.947
16.20028,S,16.20028,0.7107909,0.009690296,0.419679,0.001429833,0,60.14109,26.60354,0.09052894,82.59066,98.9263,2.647592,-46.37728427,-46.36452,-1.088017,771.7344,767.7558,56.25748,84.18925,85.80913,19039.38,1051.578
16.30028,S,16.30028,0.7067423,0.0098651,0.4196073,0.001455036,0,60.14109,26.20968,0.09077611,82.59066,98.9263,2.647592,-46.16661313,-46.15405,-1.076957,767.1225551,763.131,56.14928,84.16244,85.7919,19115.9,1057.198
16.40028,S,16.40028,0.7027098,0.01002795,0.4195359,0.001479491,0,60.14109,25.8216,0.09095038,82.59066,98.9263,2.647592,-45.95902437,-45.94666,-1.066,762.5317852,758.5271,56.04218,84.13536,85.7745,19191.96,1062.808
16.50028,S,16.50028,0.698693,0.01019047,0.4192393,0.00150389,0,60.14109,25.42554,0.09109648,82.59066,98.9263,2.647592,-45.74718806,-45.73503,-1.054631,757.961994,753.944,55.93619,84.10803,85.75692,19267.56,1068.407
16.60028,S,16.60028,0.6946931,0.01034643,0.418699,0.001527289,0,60.14109,25.02098,0.09115921,82.59066,98.9263,2.647592,-45.53081307,-45.51887,-1.042791,753.4139864,749.3825,55.83139,84.08045,85.73915,19342.71,1073.995
16.70029,S,16.70029,0.6907096,0.01050218,0.4181685,0.001549617,0,60.14109,24.62337,0.09113741,82.59066,98.9263,2.647592,-45.31815137,-45.30642,-1.031092,748.8873665,744.8422,55.72778,84.0526,85.72121,19417.4,1079.573
16.80029,S,16.80029,0.6867423,0.01065823,0.4176475,0.001572818,0,60.14109,24.23255,0.09114721,82.59066,98.9263,2.647592,-45.10913426,-45.09761,-1.019591,744.3819322,740.3229,55.62531,84.0245,85.70307,19491.64,1085.141
16.90029,S,16.90029,0.6827911,0.01082362,0.4171355,0.001597556,0,60.14109,23.84837,0.09122469,82.59066,98.9263,2.647592,-44.90365208,-44.89233,-1.008304,739.8974854,735.8244,55.52397,83.99614,85.68475,19565.42,1090.698
17.00029,S,17.00029,0.6788558,0.01099672,0.4166324,0.001623295,0,60.14109,23.47066,0.09133638,82.59066,98.9263,2.647592,-44.70163425,-44.69051,-0.9972062,735.4336286,731.3463,55.42375,83.96752,85.66623,19638.76,1096.246
17.1003,S,17.1003,0.6749361,0.01118204,0.4161378,0.001650701,0,60.14109,23.09932,0.09151737,82.59066,98.9263,2.647592,-44.50303114,-44.4921,-0.9863153,730.9899637,726.8882,55.32463,83.93864,85.64752,19711.65,1101.783
17.2003,S,17.2003,0.6710311,0.01138365,0.4156512,0.001679661,0,60.14109,22.73412,0.09175783,82.59066,98.9263,2.647592,-44.30770246,-44.29696,-0.9756188,726.5659926,722.4496,55.22658,83.9095,85.62862,19784.09,1107.311
17.3003,S,17.3003,0.6671414,0.01158494,0.4151726,0.001710512,0,60.14109,22.37499,0.09207293,82.59066,98.9263,2.647592,-44.11561837,-44.10506,-0.965125,722.161719,718.0305,55.12962,83.88008,85.6095,19856.09,1112.828
17.4003,S,17.4003,0.6632664,0.0117878,0.4147016,0.001740329,0,60.14109,22.02177,0.09230354,82.59066,98.9263,2.647592,-43.9266868,-43.91631,-0.9547402,717.7766394,713.6304,55.03367,83.85039,85.5902,19927.66,1118.337
17.50031,S,17.50031,0.6594058,0.01198332,0.4142379,0.001769208,0,60.14109,21.67431,0.09245788,82.59066,98.9263,2.647592,-43.74084785,-43.73065,-0.9444686,713.410459,709.249,54.93874,83.8204,85.57069,19998.78,1123.835
17.60031,S,17.60031,0.6555591,0.0121891,0.4137813,0.001799237,0,60.14109,21.3325,0.09264626,82.59066,98.9263,2.647592,-43.55804268,-43.54802,-0.9343642,709.0627861,704.8859,54.84487,83.79012,85.55096,20069.46,1129.324
17.70031,S,17.70031,0.6517268,0.0123822,0.4133316,0.00182865,0,60.14109,20.99624,0.09277717,82.59066,98.9263,2.647592,-43.3781902,-43.36834,-0.924376,704.7338173,700.5413,54.75202,83.75953,85.53104,20139.71,1134.804
17.80031,S,17.80031,0.647908,0.01258454,0.4128886,0.001858054,0,60.14109,20.66537,0.0928828,82.59066,98.9263,2.647592,-43.20123069,-43.19155,-0.9145172,700.4225553,696.2142,54.66014,83.72865,85.51089,20209.53,1140.275
17.90031,S,17.90031,0.6441025,0.01279101,0.412452,0.001888193,0,60.14109,20.33981,0.0930005,82.59066,98.9263,2.647592,-43.02709447,-43.01758,-0.9048036,696.1289009,691.9045,54.56921,83.69747,85.49052,20278.91,1145.736
18.00032,S,18.00032,0.6403102,0.01300852,0.4120216,0.001920998,0,60.14109,20.0194,0.09322289,82.59066,98.9263,2.647592,-42.8557225,-42.84637,-0.8952813,691.8527603,687.6121,54.47926,83.66599,85.46994,20347.87,1151.189
18.10032,S,18.10032,0.6365311,0.0132403,0.4115972,0.001954666,0,60.14109,19.70409,0.09345865,82.59066,98.9263,2.647592,-42.6870837,-42.67789,-0.8859008,687.5938322,683.3367,54.39024,83.63421,85.44913,20416.39,1156.632
18.20032,S,18.20032,0.6327647,0.01347114,0.4111787,0.001989273,0,60.14109,19.39374,0.09371027,82.59066,98.9263,2.647592,-42.52108804,-42.51205,-0.8766599,683.3518218,679.078,54.30216,83.60211,85.4281,20484.49,1162.067
18.30032,S,18.30032,0.629011,0.01371988,0.4107659,0.002026299,0,60.14109,19.08826,0.09404509,82.59066,98.9263,2.647592,-42.35769614,-42.34881,-0.8675907,679.1265311,674.8358,54.215,83.5697,85.40683,20552.17,1167.493
18.40033,S,18.40033,0.6252697,0.01395791,0.4103586,0.002061752,0,60.14109,18.78755,0.09427625,82.59066,98.9263,2.647592,-42.19685589,-42.18812,-0.8585908,674.9175622,670.6097,54.12874,83.53695,85.38534,20619.42,1172.91
18.50033,S,18.50033,0.6215403,0.01421042,0.4099566,0.002098223,0,60.14109,18.4915,0.09452444,82.59066,98.9263,2.647592,-42.03851857,-42.02993,-0.8497224,670.7247185,666.3995,54.04337,83.50388,85.3636,20686.25,1178.318
18.60033,S,18.60033,0.617823,0.01447434,0.4095598,0.002137472,0,60.14109,18.20003,0.09486631,82.59066,98.9263,2.647592,-41.88261493,-41.87417,-0.8410235,666.5478013,662.205,53.95887,83.47048,85.34162,20752.66,1183.719
18.70033,S,18.70033,0.6141176,0.01472472,0.4091681,0.002175356,0,60.14109,17.91306,0.09511603,82.59066,98.9263,2.647592,-41.7291229,-41.72082,-0.8323923,662.3865167,658.0259,53.87525,83.43671,85.3194,20818.65,1189.11
18.80033,S,18.80033,0.6104237,0.01496907,0.4087812,0.00221156,0,60.14109,17.63049,0.09526347,82.59066,98.9263,2.647592,-41.57799237,-41.56983,-0.8238226,658.2408645,653.8622,53.79249,83.4026,85.29694,20884.22,1194.494
18.90034,S,18.90034,0.6067414,0.0152308,0.4083991,0.002249989,0,60.14109,17.35224,0.09547814,82.59066,98.9263,2.647592,-41.42916507,-41.42114,-0.8154013,654.1103507,649.7134,53.71058,83.36814,85.27422,20949.38,1199.869
19.00034,S,19.00034,0.60307,0.01550801,0.4080216,0.002290927,0,60.14109,17.07821,0.09576828,82.59066,98.9263,2.647592,-41.282591,-41.2747,-0.8071307,649.9946778,645.5792,53.6295,83.33334,85.25123,21014.12,1205.236
19.10034,S,19.10034,0.5994098,0.01578494,0.4076557,0.002331484,0,60.14109,16.80863,0.09601099,82.59066,98.9263,2.647592,-41.13840905,-41.13065,-0.7989552,645.8937463,641.4595,53.54923,83.29816,85.228,21078.45,1210.595
19.20034,S,19.20034,0.5957605,0.01607374,0.4074062,0.002374847,0,60.14109,16.54766,0.09633695,82.59066,98.9263,2.647592,-40.99881376,-40.99118,-0.7911333,641.8073616,637.3541,53.46977,83.26262,85.20449,21142.37,1215.946
19.30035,S,19.30035,0.5921216,0.01637336,0.4071605,0.00241864,0,60.14109,16.29052,0.0966467,82.59066,98.9263,2.647592,-40.86127046,-40.85376,-0.783401,637.7351223,633.2626,53.39106,83.22672,85.18073,21205.88,1221.289
19.40035,S,19.40035,0.5884932,0.01667573,0.4069186,0.002463775,0,60.14109,16.03714,0.09697621,82.59066,98.9263,2.647592,-40.72573944,-40.71835,-0.7757747,633.6768342,629.1848,53.31311,83.19043,85.15668,21268.99,1226.624
19.50035,S,19.50035,0.5848746,0.01700241,0.4066805,0.002511374,0,60.14109,15.78743,0.09736723,82.59066,98.9263,2.647592,-40.59217112,-40.5849,-0.768276,629.6319069,625.1201,53.23594,83.15376,85.13237,21331.68,1231.951
19.60035,S,19.60035,0.5812663,0.01732672,0.4064459,0.00255941,0,60.14109,15.54136,0.09773891,82.59066,98.9263,2.647592,-40.46053463,-40.45338,-0.7608607,625.6006401,621.0688,53.15953,83.11669,85.10777,21393.97,1237.271
19.70036,S,19.70036,0.5776678,0.01766043,0.4062147,0.002608756,0,60.14109,15.29884,0.09812413,82.59066,98.9263,2.647592,-40.33082024,-40.32378,-0.7535433,621.5827352,617.0306,53.08385,83.07923,85.08289,21455.85,1242.583
19.80036,S,19.80036,0.5740789,0.01799265,0.4059871,0.002657948,0,60.14109,15.0598,0.09846712,82.59066,98.9263,2.647592,-40.20295735,-40.19603,-0.7462922,617.5777989,613.0051,53.0089,83.04135,85.05771,21517.34,1247.888
19.90036,S,19.90036,0.5704995,0.01833014,0.4057627,0.002707684,0,60.14109,14.82421,0.09879464,82.59066,98.9263,2.647592,-40.07692622,-40.07011,-0.739121,613.5859344,608.9924,52.93468,83.00305,85.03223,21578.41,1253.185
20.00036,S,20.00036,0.5669298,0.01866905,0.4055416,0.002758608,0,60.14109,14.59198,0.09912952,82.59066,98.9263,2.647592,-39.95270699,-39.946,-0.7320384,609.6068423,604.9922,52.86115,82.96433,85.00646,21639.1,1258.475
20.10036,S,20.10036,0.563369,0.01902529,0.4053236,0.002811049,0,60.14109,14.36307,0.0994823,82.59066,98.9263,2.647592,-39.83025979,-39.82366,-0.7250509,605.6400349,601.004,52.78834,82.92519,84.98038,21699.37,1263.757
20.20037,S,20.20037,0.5598176,0.01938573,0.4051086,0.002863864,0,60.14109,14.13741,0.09981152,82.59066,98.9263,2.647592,-39.70954412,-39.70305,-0.7181332,601.6858091,597.0281,52.71622,82.88561,84.954,21759.26,1269.033
20.30037,S,20.30037,0.5562753,0.01974727,0.4048967,0.002917973,0,60.14109,13.91497,0.1001492,82.59066,98.9263,2.647592,-39.59055029,-39.58416,-0.711301,597.7442688,593.0646,52.64479,82.84558,84.9273,21818.75,1274.301
20.40037,S,20.40037,0.5527417,0.02014025,0.4046878,0.002975521,0,60.14109,13.69566,0.1005662,82.59066,98.9263,2.647592,-39.47323893,-39.46695,-0.7045916,593.8143228,589.1124,52.57402,82.80513,84.90028,21877.83,1279.562
20.50037,S,20.50037,0.5492171,0.02053742,0.4044816,0.003034497,0,60.14109,13.47947,0.1009915,82.59066,98.9263,2.647592,-39.35757932,-39.35139,-0.697965,589.8966699,585.1722,52.50391,82.76421,84.87292,21936.52,1284.815
20.60038,S,20.60038,0.5457009,0.02094052,0.4042783,0.003094082,0,60.14109,13.2663,0.1013966,82.59066,98.9263,2.647592,-39.24355116,-39.23746,-0.6914044,585.9905223,581.2432,52.43447,82.72283,84.84525,21994.82,1290.062
20.70038,S,20.70038,0.5421935,0.0213605,0.4040777,0.00315628,0,60.14109,13.05613,0.1018462,82.59066,98.9263,2.647592,-39.13112502,-39.12513,-0.6849435,582.0961802,577.3257,52.36569,82.68098,84.81724,22052.73,1295.302
20.80038,S,20.80038,0.5386942,0.02178645,0.4038798,0.003219315,0,60.14109,12.8489,0.102281,82.59066,98.9263,2.647592,-39.0202603,-39.01436,-0.6785482,578.2131493,573.4192,52.29754,82.63865,84.78887,22110.25,1300.536
20.90038,S,20.90038,0.5352032,0.02222735,0.4036844,0.00328423,0,60.14109,12.64457,0.1027333,82.59066,98.9263,2.647592,-38.9109473,-38.90514,-0.6722361,574.3414354,569.5237,52.23003,82.59583,84.76016,22167.38,1305.762
21.00039,S,21.00039,0.5317207,0.02268208,0.4034916,0.003351074,0,60.14109,12.44309,0.1032027,82.59066,98.9263,2.647592,-38.80316596,-38.79745,-0.6660047,570.4810418,565.6392,52.16315,82.55252,84.7311,22224.12,1310.982
21.10039,S,21.10039,0.5282459,0.02315116,0.4033013,0.003421055,0,60.14109,12.24441,0.103724,82.59066,98.9263,2.647592,-38.69686657,-38.69124,-0.6598711,566.6315768,561.7653,52.0969,82.50871,84.70167,22280.46,1316.195
21.20039,S,21.20039,0.5247792,0.02362677,0.4031134,0.003491767,0,60.14109,12.04849,0.104222,82.59066,98.9263,2.647592,-38.59205842,-38.58652,-0.6537948,562.7929426,557.9019,52.03125,82.46437,84.67188,22336.42,1321.401
21.30039,S,21.30039,0.5213202,0.0241124,0.4029279,0.003562828,0,60.14109,11.85528,0.1046852,82.59066,98.9263,2.647592,-38.48868136,-38.48323,-0.6477668,558.9650456,554.0489,51.9662,82.41951,84.64171,22392.01,1326.601
21.40039,S,21.40039,0.5178691,0.02460897,0.4027447,0.003636329,0,60.14109,11.66474,0.1051748,82.59066,98.9263,2.647592,-38.38674594,-38.38138,-0.6418204,555.14779,550.2062,51.90174,82.37411,84.61115,22447.2,1331.794
21.5004,S,21.5004,0.5144253,0.02511691,0.4025638,0.00371145,0,60.14109,11.47682,0.1056652,82.59066,98.9263,2.647592,-38.2862119,-38.28093,-0.63594,551.3408856,546.3735,51.83788,82.32818,84.58022,22502.01,1336.981
21.6004,S,21.6004,0.5109894,0.02563339,0.4023851,0.003787708,0,60.14109,11.2915,0.1061415,82.59066,98.9263,2.647592,-38.18705908,-38.18186,-0.6301173,547.5445343,542.551,51.7746,82.28168,84.54888,22556.44,1342.162
21.7004,S,21.7004,0.5075607,0.02616976,0.4022086,0.003867715,0,60.14109,11.10873,0.1066752,82.59066,98.9263,2.647592,-38.08926808,-38.08415,-0.6243888,543.7582467,538.7382,51.71191,82.23463,84.51714,22610.48,1347.336
21.8004,S,21.8004,0.5041395,0.02673101,0.4020342,0.003950115,0,60.14109,10.92846,0.1072258,82.59066,98.9263,2.647592,-37.9928185,-37.98778,-0.6187312,539.9821245,534.9352,51.64978,82.18702,84.48499,22664.15,1352.504
21.90041,S,21.90041,0.5007252,0.02729893,0.4018619,0.004034583,0,60.14109,10.75066,0.1077823,82.59066,98.9263,2.647592,-37.89768024,-37.89272,-0.6131384,536.2156783,531.1415,51.58821,82.13881,84.45243,22717.43,1357.666
22.00041,S,22.00041,0.4973179,0.02789395,0.4016917,0.004121687,0,60.14109,10.57528,0.1083583,82.59066,98.9263,2.647592,-37.80385338,-37.79897,-0.6076162,532.4590104,527.3572,51.52718,82.09002,84.41944,22770.34,1362.822
